user_id,signup_date,cohort_month,platform,country,cohort,onboarding_version,onboarding_path,knows_mbti,mbti,faith_level,social_energy,extrovert_score,religiosity_score,onboarding_completed,activated
u_01521,2025-02-07,2025-02,web,ID,variant,lower_friction,test_or_skip,False,,practicing,extrovert,59.6,39.9,True,True
u_01522,2025-09-08,2025-09,ios,CA,variant,lower_friction,self_select,True,ENTJ,practicing,ambivert,51.3,45.7,True,False
u_01523,2025-12-28,2025-12,android,UK,variant,lower_friction,test_or_skip,False,,deep_seeker,ambivert,57.4,100.0,True,True
u_01524,2025-09-17,2025-09,android,ID,variant,lower_friction,self_select,True,ISFP,deep_seeker,introvert,62.2,34.4,True,True
u_01525,2025-08-17,2025-08,ios,US,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,53.1,59.6,True,False
u_01526,2025-04-05,2025-04,android,US,variant,lower_friction,self_select,True,INFP,practicing,deep_extrovert,52.1,76.9,True,False
u_01527,2025-05-05,2025-05,android,UK,control,baseline,mandatory_test,False,,practicing,deep_introvert,60.1,69.5,False,False
u_01528,2025-02-26,2025-02,ios,AU,variant,lower_friction,test_or_skip,False,,devoted,introvert,29.0,57.6,True,True
u_01529,2025-04-05,2025-04,android,US,variant,lower_friction,test_or_skip,False,,devoted,ambivert,13.2,58.3,False,False
u_01530,2025-07-14,2025-07,ios,UK,control,baseline,mandatory_test,True,INTP,deep_seeker,extrovert,54.0,76.6,True,True
u_01531,2025-02-19,2025-02,ios,AE,variant,lower_friction,test_or_skip,False,,devoted,deep_introvert,76.5,60.0,True,True
u_01532,2025-12-08,2025-12,ios,US,control,baseline,mandatory_test,True,ENTJ,practicing,extrovert,74.8,70.8,True,False
u_01533,2025-01-02,2025-01,ios,ID,control,baseline,mandatory_test,True,ENTJ,practicing,introvert,42.4,97.5,True,True
u_01534,2025-11-17,2025-11,android,MY,variant,lower_friction,test_or_skip,False,,cultural,ambivert,37.2,51.6,False,False
u_01535,2025-04-25,2025-04,android,MY,control,baseline,mandatory_test,False,,practicing,introvert,28.9,46.9,False,False
u_01536,2025-09-28,2025-09,android,AU,variant,lower_friction,self_select,True,ISTP,deep_seeker,deep_extrovert,33.3,38.3,True,True
u_01537,2025-05-10,2025-05,ios,US,control,baseline,mandatory_test,False,,cultural,introvert,29.1,60.7,True,False
u_01538,2025-12-15,2025-12,ios,AE,variant,lower_friction,test_or_skip,False,,spiritual,deep_extrovert,76.2,46.0,True,False
u_01539,2025-11-21,2025-11,ios,MY,variant,lower_friction,test_or_skip,False,,devoted,deep_extrovert,75.6,71.7,True,True
u_01540,2025-07-28,2025-07,web,MY,control,baseline,mandatory_test,True,ENTJ,practicing,ambivert,57.8,55.9,True,False
u_01541,2025-08-27,2025-08,ios,UK,control,baseline,mandatory_test,False,,practicing,deep_introvert,6.6,59.6,True,False
u_01542,2025-06-11,2025-06,ios,UK,variant,lower_friction,self_select,True,ISTP,spiritual,extrovert,17.3,66.4,True,False
u_01543,2025-05-07,2025-05,ios,US,control,baseline,mandatory_test,True,INTJ,practicing,extrovert,41.1,80.0,False,False
u_01544,2025-11-14,2025-11,web,UK,control,baseline,mandatory_test,True,ENTJ,practicing,deep_introvert,40.9,65.1,False,False
u_01545,2025-10-03,2025-10,android,AU,control,baseline,mandatory_test,False,,practicing,introvert,25.0,25.0,False,False
u_01546,2025-06-10,2025-06,ios,AE,variant,lower_friction,self_select,True,ENFJ,cultural,deep_extrovert,49.5,66.7,True,False
u_01547,2025-02-27,2025-02,android,UK,variant,lower_friction,test_or_skip,False,,devoted,ambivert,52.2,14.8,True,False
u_01548,2025-06-30,2025-06,android,ID,control,baseline,mandatory_test,True,INFP,practicing,ambivert,61.4,57.3,True,False
u_01549,2025-03-31,2025-03,ios,ID,control,baseline,mandatory_test,False,,devoted,introvert,63.9,47.6,True,True
u_01550,2025-06-06,2025-06,ios,CA,control,baseline,mandatory_test,False,,spiritual,extrovert,45.6,64.7,True,True
u_01551,2025-07-05,2025-07,ios,MY,control,baseline,mandatory_test,True,ISTJ,practicing,ambivert,31.2,79.5,True,True
u_01552,2025-07-26,2025-07,android,US,variant,lower_friction,test_or_skip,False,,practicing,ambivert,45.0,57.4,False,False
u_01553,2025-10-01,2025-10,android,UK,control,baseline,mandatory_test,True,ENFP,practicing,introvert,49.7,67.1,True,True
u_01554,2025-09-25,2025-09,android,ID,control,baseline,mandatory_test,True,ISFJ,spiritual,deep_introvert,38.4,65.1,True,True
u_01555,2025-08-08,2025-08,android,UK,control,baseline,mandatory_test,False,,devoted,introvert,92.9,63.6,False,False
u_01556,2025-11-09,2025-11,ios,AE,control,baseline,mandatory_test,False,,practicing,deep_introvert,60.0,31.5,False,False
u_01557,2025-09-08,2025-09,android,US,variant,lower_friction,test_or_skip,False,,practicing,introvert,61.7,71.4,True,False
u_01558,2025-03-31,2025-03,android,AE,variant,lower_friction,test_or_skip,False,,practicing,ambivert,68.2,55.3,True,True
u_01559,2025-10-20,2025-10,android,AE,control,baseline,mandatory_test,False,,cultural,introvert,52.8,84.4,False,False
u_01560,2025-08-25,2025-08,ios,AU,control,baseline,mandatory_test,False,,devoted,introvert,70.3,22.8,False,False
u_01561,2025-12-24,2025-12,android,UK,control,baseline,mandatory_test,True,INTJ,cultural,extrovert,25.4,47.8,True,False
u_01562,2025-08-21,2025-08,ios,CA,control,baseline,mandatory_test,False,,practicing,ambivert,49.1,68.6,True,True
u_01563,2025-04-21,2025-04,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,extrovert,35.0,42.7,False,False
u_01564,2025-07-25,2025-07,ios,CA,variant,lower_friction,test_or_skip,False,,practicing,extrovert,32.4,54.7,True,True
u_01565,2025-03-31,2025-03,ios,CA,control,baseline,mandatory_test,False,,devoted,deep_extrovert,65.7,85.2,True,True
u_01566,2025-05-21,2025-05,android,MY,control,baseline,mandatory_test,True,ENFJ,practicing,introvert,60.9,48.5,True,True
u_01567,2025-06-23,2025-06,android,CA,control,baseline,mandatory_test,False,,spiritual,deep_introvert,33.0,28.7,False,False
u_01568,2025-07-13,2025-07,ios,MY,control,baseline,mandatory_test,False,,cultural,deep_extrovert,81.5,89.9,True,True
u_01569,2025-10-15,2025-10,android,UK,variant,lower_friction,self_select,True,ISTP,devoted,introvert,36.6,53.7,True,True
u_01570,2025-05-08,2025-05,android,AE,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,31.2,69.5,True,True
u_01571,2025-10-26,2025-10,android,ID,control,baseline,mandatory_test,False,,practicing,ambivert,64.9,64.0,True,True
u_01572,2025-08-28,2025-08,android,UK,control,baseline,mandatory_test,True,ISFP,spiritual,extrovert,46.1,62.7,True,True
u_01573,2025-07-09,2025-07,ios,AU,control,baseline,mandatory_test,True,ESFJ,cultural,ambivert,19.6,29.9,True,True
u_01574,2025-07-29,2025-07,ios,AE,control,baseline,mandatory_test,True,INTJ,practicing,introvert,43.8,34.8,True,True
u_01575,2025-09-19,2025-09,android,ID,control,baseline,mandatory_test,True,INFJ,deep_seeker,extrovert,42.6,59.1,True,True
u_01576,2025-10-07,2025-10,android,AE,control,baseline,mandatory_test,False,,practicing,ambivert,33.3,47.0,True,True
u_01577,2025-03-26,2025-03,android,SG,control,baseline,mandatory_test,False,,devoted,ambivert,68.1,28.2,True,False
u_01578,2025-05-13,2025-05,ios,CA,variant,lower_friction,self_select,True,ISTJ,cultural,deep_introvert,32.4,35.8,True,False
u_01579,2025-07-08,2025-07,ios,CA,control,baseline,mandatory_test,False,,cultural,deep_extrovert,25.0,67.6,False,False
u_01580,2025-12-16,2025-12,android,AE,variant,lower_friction,self_select,True,ESFJ,practicing,extrovert,19.7,54.9,True,True
u_01581,2025-01-26,2025-01,android,ID,control,baseline,mandatory_test,True,ENFP,cultural,extrovert,48.3,50.2,False,False
u_01582,2025-07-17,2025-07,ios,UK,control,baseline,mandatory_test,False,,spiritual,introvert,70.1,42.2,True,False
u_01583,2025-09-18,2025-09,android,UK,control,baseline,mandatory_test,False,,devoted,introvert,8.9,100.0,True,False
u_01584,2025-05-30,2025-05,ios,AE,control,baseline,mandatory_test,False,,devoted,deep_introvert,46.7,65.0,True,False
u_01585,2025-11-10,2025-11,android,MY,control,baseline,mandatory_test,False,,devoted,deep_extrovert,49.1,69.3,True,True
u_01586,2025-11-07,2025-11,android,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,63.3,62.6,False,False
u_01587,2025-12-27,2025-12,android,ID,variant,lower_friction,self_select,True,ISTJ,cultural,ambivert,78.3,75.4,True,False
u_01588,2025-07-02,2025-07,ios,UK,variant,lower_friction,self_select,True,ESTJ,cultural,extrovert,22.8,72.7,True,True
u_01589,2025-05-01,2025-05,android,MY,variant,lower_friction,test_or_skip,False,,practicing,ambivert,49.6,55.4,True,True
u_01590,2025-11-25,2025-11,android,US,control,baseline,mandatory_test,True,ESFJ,devoted,deep_extrovert,16.7,33.5,True,False
u_01591,2025-06-18,2025-06,web,UK,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,65.6,31.1,True,True
u_01592,2025-02-21,2025-02,ios,AU,control,baseline,mandatory_test,False,,practicing,deep_introvert,44.2,59.0,False,False
u_01593,2025-09-25,2025-09,android,US,variant,lower_friction,self_select,True,ESFJ,devoted,ambivert,69.6,81.3,False,False
u_01594,2025-02-05,2025-02,ios,ID,variant,lower_friction,self_select,True,ENFJ,practicing,extrovert,52.3,66.3,False,False
u_01595,2025-08-13,2025-08,ios,MY,variant,lower_friction,self_select,True,ENTJ,spiritual,introvert,30.4,60.6,True,True
u_01596,2025-02-25,2025-02,ios,MY,control,baseline,mandatory_test,False,,devoted,extrovert,35.8,65.6,True,True
u_01597,2025-11-14,2025-11,ios,ID,control,baseline,mandatory_test,True,ENFJ,spiritual,deep_extrovert,47.8,94.6,True,False
u_01598,2025-05-20,2025-05,android,AU,variant,lower_friction,self_select,True,ESTP,devoted,introvert,88.1,74.2,True,True
u_01599,2025-11-14,2025-11,ios,MY,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,39.1,49.1,True,True
u_01600,2025-10-22,2025-10,android,US,variant,lower_friction,test_or_skip,False,,deep_seeker,ambivert,30.1,62.4,True,True
u_01601,2025-01-11,2025-01,web,CA,control,baseline,mandatory_test,False,,practicing,extrovert,31.0,12.4,True,True
u_01602,2025-07-09,2025-07,ios,AU,control,baseline,mandatory_test,True,INTP,practicing,introvert,84.1,64.5,True,True
u_01603,2025-09-07,2025-09,ios,AE,control,baseline,mandatory_test,False,,practicing,introvert,24.9,50.4,True,True
u_01604,2025-10-01,2025-10,web,CA,control,baseline,mandatory_test,True,ISFJ,spiritual,ambivert,35.6,53.3,True,True
u_01605,2025-03-25,2025-03,android,MY,variant,lower_friction,self_select,True,ISTJ,spiritual,ambivert,42.2,100.0,False,False
u_01606,2025-05-18,2025-05,android,CA,variant,lower_friction,test_or_skip,False,,practicing,introvert,92.6,57.3,False,False
u_01607,2025-02-11,2025-02,web,ID,control,baseline,mandatory_test,False,,practicing,introvert,30.6,68.8,True,False
u_01608,2025-08-21,2025-08,ios,CA,control,baseline,mandatory_test,False,,spiritual,introvert,60.9,84.7,False,False
u_01609,2025-11-01,2025-11,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,65.4,73.9,True,True
u_01610,2025-11-27,2025-11,android,AE,control,baseline,mandatory_test,True,ESFJ,cultural,deep_introvert,54.5,58.3,True,True
u_01611,2025-09-11,2025-09,android,CA,control,baseline,mandatory_test,False,,practicing,ambivert,83.7,42.7,True,False
u_01612,2025-10-11,2025-10,ios,SG,variant,lower_friction,test_or_skip,False,,practicing,introvert,31.1,58.0,False,False
u_01613,2025-05-10,2025-05,android,AU,variant,lower_friction,test_or_skip,False,,devoted,introvert,36.8,48.7,True,True
u_01614,2025-08-20,2025-08,android,UK,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,27.1,67.7,False,False
u_01615,2025-11-30,2025-11,web,UK,control,baseline,mandatory_test,False,,deep_seeker,extrovert,50.1,91.4,True,False
u_01616,2025-08-02,2025-08,android,US,control,baseline,mandatory_test,True,ESTP,practicing,introvert,29.2,41.2,True,False
u_01617,2025-05-12,2025-05,ios,AU,control,baseline,mandatory_test,False,,devoted,ambivert,32.8,33.9,True,False
u_01618,2025-05-19,2025-05,android,ID,variant,lower_friction,test_or_skip,False,,cultural,ambivert,54.2,21.9,True,False
u_01619,2025-03-28,2025-03,ios,US,control,baseline,mandatory_test,False,,devoted,introvert,62.1,85.2,True,False
u_01620,2025-04-06,2025-04,ios,MY,control,baseline,mandatory_test,True,INFJ,practicing,introvert,77.8,40.7,True,False
u_01621,2025-02-09,2025-02,ios,ID,variant,lower_friction,self_select,True,ESFJ,practicing,introvert,97.8,57.6,True,False
u_01622,2025-06-25,2025-06,web,US,variant,lower_friction,self_select,True,INFJ,deep_seeker,extrovert,40.5,80.2,True,True
u_01623,2025-10-20,2025-10,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,ambivert,48.3,31.2,True,False
u_01624,2025-03-02,2025-03,ios,SG,control,baseline,mandatory_test,True,ENFP,spiritual,ambivert,55.2,44.6,True,False
u_01625,2025-05-12,2025-05,web,CA,control,baseline,mandatory_test,True,ENTP,cultural,extrovert,41.1,74.0,True,False
u_01626,2025-04-15,2025-04,ios,CA,variant,lower_friction,self_select,True,ENFP,practicing,extrovert,42.5,80.4,True,True
u_01627,2025-07-31,2025-07,android,US,control,baseline,mandatory_test,False,,practicing,extrovert,48.8,47.8,False,False
u_01628,2025-12-24,2025-12,ios,US,control,baseline,mandatory_test,False,,spiritual,extrovert,68.7,55.9,True,False
u_01629,2025-10-20,2025-10,ios,CA,variant,lower_friction,test_or_skip,False,,practicing,ambivert,57.9,32.5,True,True
u_01630,2025-09-03,2025-09,android,UK,variant,lower_friction,self_select,True,ENTP,cultural,extrovert,54.3,49.3,True,False
u_01631,2025-01-15,2025-01,web,UK,variant,lower_friction,self_select,True,ISFP,practicing,introvert,43.9,50.8,False,True
u_01632,2025-01-19,2025-01,android,UK,control,baseline,mandatory_test,True,ISFP,practicing,introvert,40.9,52.5,False,False
u_01633,2025-02-07,2025-02,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,ambivert,91.9,49.6,True,True
u_01634,2025-07-29,2025-07,android,ID,control,baseline,mandatory_test,False,,devoted,ambivert,33.0,68.9,True,False
u_01635,2025-01-03,2025-01,ios,SG,control,baseline,mandatory_test,False,,devoted,ambivert,51.3,32.9,False,False
u_01636,2025-10-11,2025-10,android,ID,variant,lower_friction,self_select,True,ISTJ,spiritual,deep_extrovert,51.2,77.6,True,True
u_01637,2025-04-30,2025-04,android,AU,variant,lower_friction,test_or_skip,False,,spiritual,deep_introvert,61.0,52.7,False,False
u_01638,2025-01-20,2025-01,ios,US,variant,lower_friction,self_select,True,ISFJ,cultural,ambivert,53.9,44.6,True,True
u_01639,2025-06-11,2025-06,ios,ID,control,baseline,mandatory_test,False,,practicing,ambivert,38.3,80.9,True,True
u_01640,2025-10-24,2025-10,android,AU,control,baseline,mandatory_test,True,ENTJ,practicing,ambivert,31.8,57.1,True,True
u_01641,2025-02-10,2025-02,web,US,variant,lower_friction,test_or_skip,False,,cultural,introvert,95.2,82.6,True,True
u_01642,2025-08-26,2025-08,android,US,variant,lower_friction,test_or_skip,False,,practicing,extrovert,52.1,67.8,True,False
u_01643,2025-03-08,2025-03,android,US,variant,lower_friction,self_select,True,ESFP,practicing,extrovert,43.9,31.8,True,False
u_01644,2025-09-26,2025-09,ios,MY,variant,lower_friction,self_select,True,ISTP,devoted,extrovert,32.5,51.2,True,True
u_01645,2025-02-25,2025-02,android,ID,variant,lower_friction,self_select,True,INTP,devoted,extrovert,64.1,46.2,True,True
u_01646,2025-06-23,2025-06,ios,MY,control,baseline,mandatory_test,True,INTP,spiritual,introvert,47.2,85.7,False,False
u_01647,2025-08-12,2025-08,ios,US,control,baseline,mandatory_test,True,INFJ,cultural,ambivert,54.6,36.7,False,False
u_01648,2025-02-05,2025-02,ios,UK,control,baseline,mandatory_test,False,,devoted,ambivert,40.7,73.6,False,False
u_01649,2025-06-24,2025-06,android,AU,variant,lower_friction,test_or_skip,False,,cultural,ambivert,55.1,38.4,True,True
u_01650,2025-08-02,2025-08,android,UK,control,baseline,mandatory_test,True,ESFP,spiritual,deep_introvert,71.4,78.7,False,False
u_01651,2025-03-24,2025-03,ios,AU,control,baseline,mandatory_test,False,,spiritual,introvert,39.1,8.0,False,False
u_01652,2025-01-21,2025-01,ios,CA,variant,lower_friction,test_or_skip,False,,deep_seeker,extrovert,37.4,54.9,False,False
u_01653,2025-10-09,2025-10,android,AE,control,baseline,mandatory_test,False,,practicing,introvert,46.6,81.2,True,True
u_01654,2025-11-18,2025-11,ios,US,control,baseline,mandatory_test,True,ESFJ,practicing,introvert,41.1,41.3,True,False
u_01655,2025-01-20,2025-01,ios,MY,variant,lower_friction,self_select,True,ISTJ,spiritual,extrovert,67.6,71.4,True,True
u_01656,2025-12-27,2025-12,android,ID,variant,lower_friction,test_or_skip,False,,cultural,deep_introvert,33.9,77.7,True,True
u_01657,2025-09-30,2025-09,ios,US,control,baseline,mandatory_test,False,,cultural,deep_extrovert,71.1,89.2,True,False
u_01658,2025-12-22,2025-12,web,AE,variant,lower_friction,self_select,True,ESTJ,spiritual,deep_extrovert,34.0,70.8,True,True
u_01659,2025-05-20,2025-05,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,introvert,69.4,48.0,True,False
u_01660,2025-01-23,2025-01,web,UK,control,baseline,mandatory_test,True,ISFJ,devoted,ambivert,57.9,68.4,True,True
u_01661,2025-02-06,2025-02,ios,ID,control,baseline,mandatory_test,False,,practicing,deep_extrovert,66.0,48.4,True,True
u_01662,2025-11-27,2025-11,ios,US,control,baseline,mandatory_test,True,ISFJ,practicing,extrovert,19.4,72.2,False,False
u_01663,2025-11-25,2025-11,ios,CA,control,baseline,mandatory_test,True,ENTJ,spiritual,extrovert,32.4,47.1,True,True
u_01664,2025-06-10,2025-06,android,MY,control,baseline,mandatory_test,True,ENFP,cultural,deep_introvert,38.7,49.2,True,False
u_01665,2025-06-10,2025-06,android,CA,variant,lower_friction,test_or_skip,False,,devoted,ambivert,37.9,63.5,True,True
u_01666,2025-10-07,2025-10,ios,AE,control,baseline,mandatory_test,False,,deep_seeker,extrovert,54.9,99.9,True,False
u_01667,2025-09-10,2025-09,ios,ID,control,baseline,mandatory_test,True,ISFJ,devoted,ambivert,73.2,38.2,True,False
u_01668,2025-01-05,2025-01,android,CA,control,baseline,mandatory_test,True,INFP,spiritual,introvert,60.2,32.9,False,False
u_01669,2025-12-08,2025-12,ios,AU,variant,lower_friction,test_or_skip,False,,devoted,ambivert,50.6,69.8,True,False
u_01670,2025-05-04,2025-05,ios,US,control,baseline,mandatory_test,True,ISTJ,deep_seeker,introvert,51.4,50.2,True,True
u_01671,2025-11-08,2025-11,ios,AE,variant,lower_friction,self_select,True,ESFJ,deep_seeker,extrovert,61.4,75.4,True,True
u_01672,2025-11-30,2025-11,web,ID,variant,lower_friction,self_select,True,ENFJ,deep_seeker,ambivert,34.7,27.9,True,False
u_01673,2025-08-20,2025-08,ios,CA,variant,lower_friction,test_or_skip,False,,spiritual,introvert,58.7,55.7,False,False
u_01674,2025-04-27,2025-04,android,MY,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,32.1,87.7,False,False
u_01675,2025-02-08,2025-02,ios,US,control,baseline,mandatory_test,False,,practicing,deep_introvert,58.9,27.6,True,False
u_01676,2025-02-25,2025-02,ios,UK,control,baseline,mandatory_test,True,ISFP,deep_seeker,extrovert,37.8,36.0,True,False
u_01677,2025-09-25,2025-09,ios,US,control,baseline,mandatory_test,True,ESTP,devoted,extrovert,53.0,11.3,True,True
u_01678,2025-05-31,2025-05,android,AE,variant,lower_friction,self_select,True,INFJ,devoted,introvert,85.7,18.0,True,True
u_01679,2025-02-08,2025-02,ios,AE,variant,lower_friction,self_select,True,ESTJ,devoted,deep_extrovert,54.4,87.0,True,False
u_01680,2025-06-09,2025-06,ios,ID,control,baseline,mandatory_test,False,,practicing,extrovert,17.9,61.7,True,True
u_01681,2025-03-02,2025-03,ios,UK,control,baseline,mandatory_test,True,ISTJ,spiritual,introvert,32.9,78.4,True,False
u_01682,2025-07-25,2025-07,android,AU,control,baseline,mandatory_test,False,,practicing,extrovert,73.4,39.2,True,False
u_01683,2025-11-18,2025-11,android,MY,variant,lower_friction,self_select,True,ESFP,spiritual,extrovert,39.5,32.0,True,True
u_01684,2025-03-04,2025-03,ios,MY,control,baseline,mandatory_test,False,,devoted,introvert,46.0,58.2,True,True
u_01685,2025-09-16,2025-09,ios,US,variant,lower_friction,test_or_skip,False,,practicing,introvert,52.7,12.7,False,False
u_01686,2025-02-07,2025-02,android,UK,variant,lower_friction,test_or_skip,False,,cultural,extrovert,42.0,78.6,True,True
u_01687,2025-08-04,2025-08,ios,UK,control,baseline,mandatory_test,True,INTJ,spiritual,deep_extrovert,23.0,55.1,True,False
u_01688,2025-04-29,2025-04,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,38.5,52.1,False,False
u_01689,2025-01-09,2025-01,android,AU,control,baseline,mandatory_test,True,ISTJ,practicing,extrovert,52.5,44.6,True,False
u_01690,2025-06-30,2025-06,ios,UK,variant,lower_friction,self_select,True,ISTJ,practicing,ambivert,65.1,69.0,True,True
u_01691,2025-02-05,2025-02,ios,US,variant,lower_friction,self_select,True,INFJ,practicing,introvert,27.0,38.5,True,True
u_01692,2025-01-26,2025-01,ios,ID,control,baseline,mandatory_test,True,ENTJ,spiritual,extrovert,62.2,69.3,True,False
u_01693,2025-01-02,2025-01,ios,CA,variant,lower_friction,test_or_skip,False,,deep_seeker,ambivert,38.7,97.2,True,True
u_01694,2025-01-06,2025-01,ios,UK,control,baseline,mandatory_test,True,ENFJ,practicing,extrovert,74.9,100.0,True,True
u_01695,2025-07-01,2025-07,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,introvert,44.0,42.1,True,True
u_01696,2025-03-02,2025-03,android,UK,variant,lower_friction,test_or_skip,False,,practicing,ambivert,41.8,70.3,True,True
u_01697,2025-07-01,2025-07,ios,AE,control,baseline,mandatory_test,False,,deep_seeker,extrovert,39.5,53.5,True,False
u_01698,2025-08-04,2025-08,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,32.8,51.2,True,True
u_01699,2025-04-25,2025-04,android,CA,control,baseline,mandatory_test,True,ESTJ,spiritual,deep_extrovert,43.8,57.4,True,True
u_01700,2025-02-17,2025-02,android,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,42.5,46.7,False,False
u_01701,2025-05-15,2025-05,ios,ID,control,baseline,mandatory_test,True,ENFP,deep_seeker,extrovert,0.5,66.9,True,True
u_01702,2025-09-13,2025-09,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,introvert,25.7,18.9,True,False
u_01703,2025-02-04,2025-02,android,MY,control,baseline,mandatory_test,False,,cultural,deep_extrovert,40.3,53.3,True,True
u_01704,2025-09-03,2025-09,ios,US,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,53.0,63.4,True,True
u_01705,2025-10-03,2025-10,ios,UK,variant,lower_friction,test_or_skip,False,,practicing,extrovert,62.0,63.8,True,True
u_01706,2025-09-02,2025-09,ios,CA,variant,lower_friction,self_select,True,ENTJ,practicing,extrovert,30.9,100.0,True,False
u_01707,2025-10-29,2025-10,ios,AE,control,baseline,mandatory_test,True,ESFP,cultural,ambivert,55.8,70.4,True,False
u_01708,2025-03-27,2025-03,ios,MY,control,baseline,mandatory_test,False,,devoted,deep_extrovert,50.3,83.6,False,False
u_01709,2025-01-11,2025-01,android,MY,control,baseline,mandatory_test,True,ENTJ,devoted,ambivert,61.0,61.3,False,False
u_01710,2025-05-17,2025-05,android,US,control,baseline,mandatory_test,False,,devoted,introvert,28.3,64.1,True,False
u_01711,2025-07-01,2025-07,ios,UK,variant,lower_friction,self_select,True,INTP,spiritual,deep_extrovert,40.8,87.0,True,False
u_01712,2025-01-26,2025-01,android,AE,variant,lower_friction,test_or_skip,False,,spiritual,introvert,21.8,85.0,True,True
u_01713,2025-02-15,2025-02,android,SG,variant,lower_friction,test_or_skip,False,,cultural,deep_extrovert,45.2,71.3,True,False
u_01714,2025-06-28,2025-06,android,CA,control,baseline,mandatory_test,True,INFJ,spiritual,extrovert,80.1,73.7,True,False
u_01715,2025-12-10,2025-12,ios,US,control,baseline,mandatory_test,True,ISTJ,cultural,introvert,46.9,37.9,True,False
u_01716,2025-07-17,2025-07,android,UK,variant,lower_friction,self_select,True,ENTJ,spiritual,extrovert,52.9,24.3,True,False
u_01717,2025-06-23,2025-06,ios,AE,control,baseline,mandatory_test,False,,spiritual,ambivert,41.1,52.4,False,False
u_01718,2025-04-24,2025-04,android,AU,variant,lower_friction,self_select,True,ISTJ,practicing,deep_extrovert,40.9,90.0,True,True
u_01719,2025-03-25,2025-03,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,12.7,65.8,True,True
u_01720,2025-08-11,2025-08,android,UK,variant,lower_friction,test_or_skip,False,,practicing,introvert,43.7,44.0,True,True
u_01721,2025-11-09,2025-11,ios,ID,control,baseline,mandatory_test,True,INFJ,spiritual,deep_introvert,57.7,20.8,True,False
u_01722,2025-02-19,2025-02,ios,US,variant,lower_friction,self_select,True,ESFP,cultural,extrovert,52.9,60.8,True,False
u_01723,2025-10-01,2025-10,ios,AE,variant,lower_friction,test_or_skip,False,,cultural,deep_introvert,49.7,60.4,True,False
u_01724,2025-02-26,2025-02,android,US,control,baseline,mandatory_test,False,,practicing,introvert,25.9,77.6,True,True
u_01725,2025-03-31,2025-03,ios,ID,variant,lower_friction,self_select,True,ESTP,spiritual,ambivert,72.6,45.8,True,True
u_01726,2025-03-22,2025-03,android,US,control,baseline,mandatory_test,True,ISFJ,devoted,introvert,30.0,40.5,True,False
u_01727,2025-08-24,2025-08,ios,UK,variant,lower_friction,test_or_skip,False,,deep_seeker,ambivert,60.3,66.6,True,True
u_01728,2025-12-12,2025-12,android,AE,variant,lower_friction,test_or_skip,False,,devoted,extrovert,34.3,44.0,True,True
u_01729,2025-11-17,2025-11,ios,US,control,baseline,mandatory_test,False,,practicing,introvert,28.6,82.2,True,False
u_01730,2025-05-16,2025-05,ios,SG,variant,lower_friction,self_select,True,ISTP,practicing,introvert,78.6,67.8,True,False
u_01731,2025-06-09,2025-06,android,UK,variant,lower_friction,test_or_skip,False,,cultural,ambivert,48.1,24.9,True,False
u_01732,2025-11-30,2025-11,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,ambivert,51.8,79.5,True,False
u_01733,2025-04-05,2025-04,web,MY,control,baseline,mandatory_test,False,,deep_seeker,ambivert,84.6,59.2,True,True
u_01734,2025-03-08,2025-03,ios,SG,control,baseline,mandatory_test,True,ISTP,spiritual,deep_extrovert,44.7,61.3,True,False
u_01735,2025-01-26,2025-01,android,AE,control,baseline,mandatory_test,False,,cultural,ambivert,43.2,57.3,False,False
u_01736,2025-03-01,2025-03,ios,US,variant,lower_friction,test_or_skip,False,,spiritual,deep_extrovert,35.8,41.8,True,True
u_01737,2025-05-25,2025-05,ios,CA,variant,lower_friction,self_select,True,ESFP,practicing,ambivert,86.7,40.0,True,False
u_01738,2025-09-07,2025-09,ios,AE,variant,lower_friction,test_or_skip,False,,spiritual,introvert,49.3,71.8,True,True
u_01739,2025-09-25,2025-09,ios,MY,control,baseline,mandatory_test,False,,spiritual,ambivert,71.1,46.3,True,False
u_01740,2025-07-07,2025-07,ios,ID,variant,lower_friction,self_select,True,ISTP,devoted,introvert,14.5,31.3,True,True
u_01741,2025-10-03,2025-10,ios,US,control,baseline,mandatory_test,False,,devoted,deep_extrovert,52.7,81.7,True,True
